"","city","year","month","volume","median","listings","inventory","date","salesBin"
"4906","South Padre Island",2012,8,8355800,150000,717,29.8,2012.58333333333,"Low"
"4907","South Padre Island",2012,11,4958198,2e+05,735,29.2,2012.83333333333,"Low"
"4908","South Padre Island",2012,12,6163000,190000,675,26,2012.91666666667,"Low"
"4909","South Padre Island",2013,1,4759500,225000,739,27.6,2013,"Low"
"4910","South Padre Island",2013,2,3768800,2e+05,730,27.7,2013.08333333333,"Low"
"4911","South Padre Island",2013,4,10870360,208300,781,27.9,2013.25,"Low"
"4912","South Padre Island",2013,6,9235790,175000,770,25.9,2013.41666666667,"Low"
"4913","South Padre Island",2013,7,8265815,165000,767,25.3,2013.5,"Low"
"4914","South Padre Island",2013,9,9005500,254200,717,22.8,2013.66666666667,"Low"
"4915","South Padre Island",2013,11,6536200,136000,733,22.3,2013.83333333333,"Low"
"4916","South Padre Island",2013,12,5642825,172000,697,21.3,2013.91666666667,"Low"
"4917","South Padre Island",2014,1,5286750,160000,764,23.2,2014,"Low"
"4918","South Padre Island",2014,2,7164300,180000,757,22.7,2014.08333333333,"Low"
"4919","South Padre Island",2014,3,8841119,120000,764,21.9,2014.16666666667,"Low"
"4920","South Padre Island",2014,5,9408866,180000,773,23.8,2014.33333333333,"Low"
"4921","South Padre Island",2014,6,8966812,160000,796,24.3,2014.41666666667,"Low"
"4922","South Padre Island",2014,7,10275725,184000,773,22.7,2014.5,"Low"
"4923","South Padre Island",2014,8,12756700,175000,759,22.2,2014.58333333333,"Low"
"4924","South Padre Island",2014,9,6524100,157500,732,21.3,2014.66666666667,"Low"
"4925","South Padre Island",2014,10,12166100,173300,707,19.3,2014.75,"Low"
"4926","South Padre Island",2014,12,7540750,215000,670,17.9,2014.91666666667,"Low"
"4927","South Padre Island",2015,1,4893959,180000,688,18.5,2015,"Low"
"4928","South Padre Island",2015,2,5466400,225000,675,18.2,2015.08333333333,"Low"
"4929","South Padre Island",2015,3,7626200,146700,711,19.5,2015.16666666667,"Low"
"4930","South Padre Island",2015,4,8478263,180000,729,19.7,2015.25,"Low"
"4931","South Padre Island",2015,5,13782150,212500,733,19.3,2015.33333333333,"Low"
"4932","South Padre Island",2015,6,8665950,166700,728,19.3,2015.41666666667,"Low"
"4933","Temple-Belton",2000,1,5775000,82900,582,6.7,2000,"Low"
"4934","Temple-Belton",2000,2,8220000,91700,617,7.1,2000.08333333333,"Low"
"4935","Temple-Belton",2000,3,8900000,83800,634,7.3,2000.16666666667,"Low"
"4936","Temple-Belton",2000,5,11685000,88900,637,7.2,2000.33333333333,"Medium"
"4937","Temple-Belton",2000,6,15605000,1e+05,627,7.1,2000.41666666667,"Medium"
"4938","Temple-Belton",2000,7,8880000,84200,595,6.7,2000.5,"Low"
"4939","Temple-Belton",2000,8,12188815,86200,578,6.5,2000.58333333333,"Medium"
"4940","Temple-Belton",2000,9,8965000,88300,560,6.2,2000.66666666667,"Low"
"4941","Temple-Belton",2000,10,9995000,90600,536,5.9,2000.75,"Low"
"4942","Temple-Belton",2000,12,7635000,80400,501,5.4,2000.91666666667,"Low"
"4943","Temple-Belton",2001,1,7010000,83100,592,6.4,2001,"Low"
"4944","Temple-Belton",2001,3,8920000,91700,572,6.2,2001.16666666667,"Low"
"4945","Temple-Belton",2001,4,10710000,94400,565,6,2001.25,"Medium"
"4946","Temple-Belton",2001,5,13375000,89200,557,6,2001.33333333333,"Medium"
"4947","Temple-Belton",2001,6,13050000,101400,631,6.9,2001.41666666667,"Medium"
"4948","Temple-Belton",2001,7,15175000,88700,627,6.6,2001.5,"Medium"
"4949","Temple-Belton",2001,8,13075000,89400,591,6.2,2001.58333333333,"Medium"
"4950","Temple-Belton",2001,9,9215000,94200,598,6.3,2001.66666666667,"Low"
"4951","Temple-Belton",2001,11,11050000,89400,590,6.2,2001.83333333333,"Low"
"4952","Temple-Belton",2001,12,8275000,86900,572,6,2001.91666666667,"Low"
"4953","Temple-Belton",2002,1,8925000,95000,584,6.1,2002,"Low"
"4954","Temple-Belton",2003,9,12100000,93800,603,5.9,2003.66666666667,"Medium"
"4955","Temple-Belton",2003,10,10455000,93100,589,5.8,2003.75,"Medium"
"4956","Temple-Belton",2003,11,10225000,96500,550,5.4,2003.83333333333,"Low"
"4957","Temple-Belton",2003,12,11055000,101100,534,5.3,2003.91666666667,"Low"
"4958","Temple-Belton",2004,1,7425000,98300,611,6.2,2004,"Low"
"4959","Temple-Belton",2004,2,9200000,95000,615,6.2,2004.08333333333,"Low"
"4960","Temple-Belton",2004,3,10300000,96100,651,6.4,2004.16666666667,"Low"
"4961","Temple-Belton",2004,5,14440000,96800,679,6.8,2004.33333333333,"Medium"
"4962","Temple-Belton",2004,6,15560000,108500,707,7.1,2004.41666666667,"Medium"
"4963","Temple-Belton",2004,7,17935000,99400,692,6.8,2004.5,"Medium"
"4964","Temple-Belton",2004,8,15925000,98200,690,6.7,2004.58333333333,"Medium"
"4965","Temple-Belton",2004,9,14965000,101000,730,7,2004.66666666667,"Medium"
"4966","Temple-Belton",2004,10,12295000,101700,711,6.8,2004.75,"Medium"
"4967","Temple-Belton",2004,11,14670000,96700,663,6.2,2004.83333333333,"Medium"
"4968","Temple-Belton",2004,12,11730000,95400,682,6.3,2004.91666666667,"Medium"
"4969","Temple-Belton",2005,1,10070000,96200,718,6.5,2005,"Low"
"4970","Temple-Belton",2005,2,12560000,94400,723,6.4,2005.08333333333,"Medium"
"4971","Temple-Belton",2005,4,16215000,104000,715,6,2005.25,"Medium"
"4972","Temple-Belton",2005,7,21355000,122000,733,5.7,2005.5,"Medium"
"4973","Temple-Belton",2006,4,18250000,115800,925,6.7,2006.25,"Medium"
"4974","Temple-Belton",2006,7,26750000,125300,889,6,2006.5,"Medium"
"4975","Temple-Belton",2006,9,17415000,115200,914,6,2006.66666666667,"Medium"
"4976","Temple-Belton",2006,10,18915000,105400,928,5.9,2006.75,"Medium"
"4977","Temple-Belton",2006,11,17570000,113000,857,5.4,2006.83333333333,"Medium"
"4978","Temple-Belton",2007,1,11990000,99000,879,5.4,2007,"Medium"
"4979","Temple-Belton",2007,3,20990000,111900,944,5.7,2007.16666666667,"Medium"
"4980","Temple-Belton",2007,4,24540000,116500,987,5.9,2007.25,"Medium"
"4981","Temple-Belton",2007,5,30255000,117200,973,5.8,2007.33333333333,"Medium"
"4982","Temple-Belton",2007,6,29825000,125900,982,5.9,2007.41666666667,"Medium"
"4983","Temple-Belton",2007,10,16645000,118000,1056,6.5,2007.75,"Medium"
"4984","Temple-Belton",2007,11,18460000,123800,997,6.2,2007.83333333333,"Medium"
"4985","Temple-Belton",2007,12,23540000,127500,1021,6.3,2007.91666666667,"Medium"
"4986","Temple-Belton",2008,1,14405000,122500,1041,6.5,2008,"Medium"
"4987","Temple-Belton",2008,2,1.5e+07,108700,1074,6.7,2008.08333333333,"Medium"
"4988","Temple-Belton",2008,4,26235000,122200,1063,6.6,2008.25,"Medium"
"4989","Temple-Belton",2008,5,29900000,128100,1103,6.8,2008.33333333333,"Medium"
"4990","Temple-Belton",2008,6,24690000,123800,1047,6.6,2008.41666666667,"Medium"
"4991","Temple-Belton",2008,8,23515000,128900,1025,6.8,2008.58333333333,"Medium"
"4992","Temple-Belton",2008,9,19120000,113300,992,6.5,2008.66666666667,"Medium"
"4993","Temple-Belton",2008,10,12395000,109200,971,6.5,2008.75,"Medium"
"4994","Temple-Belton",2008,11,12935000,130000,944,6.5,2008.83333333333,"Low"
"4995","Temple-Belton",2008,12,17750000,124300,925,6.4,2008.91666666667,"Medium"
"4996","Temple-Belton",2009,1,11015000,123800,987,7,2009,"Low"
"4997","Temple-Belton",2009,2,13130000,123900,1063,7.6,2009.08333333333,"Medium"
"4998","Temple-Belton",2009,3,13955000,117300,1096,8.1,2009.16666666667,"Medium"
"4999","Temple-Belton",2009,5,27800000,124600,1084,8.3,2009.33333333333,"Medium"
"5000","Temple-Belton",2009,6,27155000,120300,1044,7.9,2009.41666666667,"Medium"
"5001","Temple-Belton",2009,8,27090000,128400,1016,7.5,2009.58333333333,"Medium"
"5002","Temple-Belton",2009,9,20280000,112700,993,7.2,2009.66666666667,"Medium"
"5003","Temple-Belton",2009,10,20128511,119700,948,6.7,2009.75,"Medium"
"5004","Temple-Belton",2009,11,20170000,121800,949,6.5,2009.83333333333,"Medium"
"5005","Temple-Belton",2009,12,18033749,111700,880,6,2009.91666666667,"Medium"
"5006","Temple-Belton",2010,1,11081145,105000,966,6.6,2010,"Low"
"5007","Temple-Belton",2010,2,11542971,110800,971,6.7,2010.08333333333,"Low"
"5008","Temple-Belton",2010,3,20211610,125400,1110,7.4,2010.16666666667,"Medium"
"5009","Temple-Belton",2010,4,26030648,115700,1049,6.8,2010.25,"Medium"
"5010","Temple-Belton",2010,5,31592541,140000,1114,7.3,2010.33333333333,"Medium"
"5011","Temple-Belton",2010,6,26038793,138000,1176,7.8,2010.41666666667,"Medium"
"5012","Temple-Belton",2010,7,20248692,115500,1195,8,2010.5,"Medium"
"5013","Temple-Belton",2010,8,20969272,127300,1160,8,2010.58333333333,"Medium"
"5014","Temple-Belton",2010,9,15309100,118100,1119,7.9,2010.66666666667,"Medium"
"5015","Temple-Belton",2010,11,13943745,107900,1052,7.8,2010.83333333333,"Medium"
"5016","Temple-Belton",2010,12,16339029,138000,1074,8,2010.91666666667,"Medium"
"5017","Temple-Belton",2011,1,12166619,125000,1079,8.1,2011,"Low"
"5018","Temple-Belton",2011,2,12638715,133800,1107,8.4,2011.08333333333,"Low"
"5019","Temple-Belton",2011,3,14986910,121800,1171,9,2011.16666666667,"Medium"
"5020","Temple-Belton",2011,4,9727347,115500,1162,9.3,2011.25,"Medium"
"5021","Temple-Belton",2011,6,31235410,135100,1208,9.7,2011.41666666667,"Medium"
"5022","Temple-Belton",2011,7,23456250,125000,1193,9.5,2011.5,"Medium"
"5023","Temple-Belton",2011,8,23607121,135800,1176,9.3,2011.58333333333,"Medium"
"5024","Temple-Belton",2011,9,16572024,130600,1133,8.9,2011.66666666667,"Medium"
"5025","Temple-Belton",2011,10,18668494,148900,1107,8.7,2011.75,"Medium"
"5026","Temple-Belton",2011,11,15467785,117100,1095,8.6,2011.83333333333,"Medium"
"5027","Temple-Belton",2012,1,14645505,124000,1108,8.5,2012,"Medium"
"5028","Temple-Belton",2012,2,14873091,127500,1125,8.5,2012.08333333333,"Medium"
"5029","Temple-Belton",2012,4,19794244,125300,1144,8.5,2012.25,"Medium"
"5030","Temple-Belton",2012,5,29401590,138300,1150,8.4,2012.33333333333,"Medium"
"5031","Temple-Belton",2012,7,22132923,124200,1089,8.1,2012.5,"Medium"
"5032","Temple-Belton",2012,8,20616386,127000,1091,8.2,2012.58333333333,"Medium"
"5033","Temple-Belton",2012,9,18584043,119300,1038,7.7,2012.66666666667,"Medium"
"5034","Temple-Belton",2012,10,21442090,124200,1042,7.6,2012.75,"Medium"
"5035","Temple-Belton",2012,12,19030701,132900,933,6.7,2012.91666666667,"Medium"
"5036","Temple-Belton",2013,1,10567403,93300,973,7.1,2013,"Low"
"5037","Temple-Belton",2013,2,13901554,94200,1059,7.6,2013.08333333333,"Medium"
"5038","Temple-Belton",2013,3,18398455,115200,1099,7.9,2013.16666666667,"Medium"
"5039","Temple-Belton",2013,4,20993735,110800,1076,7.7,2013.25,"Medium"
"5040","Temple-Belton",2013,6,28798163,129200,1037,7.4,2013.41666666667,"Medium"
"5041","Temple-Belton",2013,7,25074689,128500,1047,7.5,2013.5,"Medium"
"5042","Temple-Belton",2013,8,28891002,117000,1005,7,2013.58333333333,"Medium"
"5043","Temple-Belton",2013,9,19692592,110000,1009,7,2013.66666666667,"Medium"
"5044","Temple-Belton",2013,11,16631387,112500,925,6.3,2013.83333333333,"Medium"
"5045","Temple-Belton",2013,12,19056402,135000,848,5.8,2013.91666666667,"Medium"
"5046","Temple-Belton",2014,2,12574204,128200,892,6.2,2014.08333333333,"Low"
"5047","Temple-Belton",2014,4,21219134,115800,970,6.7,2014.25,"Medium"
"5048","Temple-Belton",2014,6,31757284,148600,952,6.5,2014.41666666667,"Medium"
"5049","Temple-Belton",2014,7,27289004,130000,933,6.3,2014.5,"Medium"
"5050","Temple-Belton",2014,8,27270495,134300,896,6.1,2014.58333333333,"Medium"
"5051","Temple-Belton",2014,9,22879404,142000,863,5.9,2014.66666666667,"Medium"
"5052","Temple-Belton",2014,10,23939289,115200,844,5.7,2014.75,"Medium"
"5053","Temple-Belton",2014,11,16200422,126900,798,5.5,2014.83333333333,"Medium"
"5054","Temple-Belton",2014,12,25440386,140700,728,4.9,2014.91666666667,"Medium"
"5055","Temple-Belton",2015,1,17700155,124500,727,4.9,2015,"Medium"
"5056","Temple-Belton",2015,2,14439200,120800,825,5.5,2015.08333333333,"Medium"
"5057","Temple-Belton",2015,3,24671576,123000,884,5.7,2015.16666666667,"Medium"
"5058","Temple-Belton",2015,4,27906839,145400,877,5.7,2015.25,"Medium"
"5059","Temple-Belton",2015,5,30496423,142800,825,5.4,2015.33333333333,"Medium"
"5060","Temple-Belton",2015,6,35933886,148900,858,5.5,2015.41666666667,"Medium"
"5061","Temple-Belton",2015,7,32311448,139500,909,5.8,2015.5,"Medium"
"5062","Texarkana",2003,3,8165000,81900,103,1.3,2003.16666666667,"Low"
"5063","Texarkana",2003,4,7805000,73300,311,3.9,2003.25,"Low"
"5064","Texarkana",2003,5,9825000,80000,430,5.4,2003.33333333333,"Medium"
"5065","Texarkana",2003,11,5600000,81200,513,6.2,2003.83333333333,"Low"
"5066","Texarkana",2004,1,6450000,85000,500,6.2,2004,"Low"
"5067","Texarkana",2004,5,8785000,96500,557,7.2,2004.33333333333,"Low"
"5068","Texarkana",2004,6,9905000,91500,559,7.2,2004.41666666667,"Medium"
"5069","Texarkana",2004,8,9060000,97800,580,7.6,2004.58333333333,"Low"
"5070","Texarkana",2004,9,7490000,91200,559,7.3,2004.66666666667,"Low"
"5071","Texarkana",2004,10,10455000,86000,549,7,2004.75,"Medium"
"5072","Texarkana",2005,1,6980000,86200,490,5.9,2005,"Low"
"5073","Texarkana",2007,12,6550000,79400,530,6.6,2007.91666666667,"Low"
"5074","Texarkana",2008,1,5555000,101400,539,6.9,2008,"Low"
"5075","Texarkana",2008,3,6990000,98000,634,8.7,2008.16666666667,"Low"
"5076","Texarkana",2008,4,10050000,1e+05,558,7.7,2008.25,"Low"
"5077","Texarkana",2008,5,9935000,97500,577,7.8,2008.33333333333,"Low"
"5078","Texarkana",2008,7,12855000,124200,584,7.9,2008.5,"Low"
"5079","Texarkana",2008,8,10580000,88800,570,7.6,2008.58333333333,"Low"
"5080","Texarkana",2008,9,7940000,99300,586,7.8,2008.66666666667,"Low"
"5081","Texarkana",2008,12,7965000,89300,532,7,2008.91666666667,"Low"
"5082","Texarkana",2009,1,4775000,95800,553,7.4,2009,"Low"
"5083","Texarkana",2009,3,7575000,120000,576,7.8,2009.16666666667,"Low"
"5084","Texarkana",2009,4,6595000,102000,597,8.4,2009.25,"Low"
"5085","Texarkana",2009,5,11180000,110900,547,7.8,2009.33333333333,"Low"
"5086","Texarkana",2009,6,11510000,1e+05,574,8.2,2009.41666666667,"Low"
"5087","Texarkana",2009,7,8050000,115600,598,8.8,2009.5,"Low"
"5088","Texarkana",2009,9,8300000,97500,592,8.8,2009.66666666667,"Low"
"5089","Texarkana",2009,10,10318260,138600,602,8.9,2009.75,"Low"
"5090","Texarkana",2009,11,6852100,99200,593,8.7,2009.83333333333,"Low"
"5091","Texarkana",2009,12,7864050,110000,567,8.4,2009.91666666667,"Low"
"5092","Texarkana",2010,2,6833422,131400,567,8.2,2010.08333333333,"Low"
"5093","Texarkana",2010,3,6398006,71700,566,7.7,2010.16666666667,"Medium"
"5094","Texarkana",2010,4,9997020,105000,634,8.4,2010.25,"Low"
"5095","Texarkana",2010,5,11738331,112000,653,8.6,2010.33333333333,"Low"
"5096","Texarkana",2010,6,11879618,143000,634,8.5,2010.41666666667,"Low"
"5097","Texarkana",2010,7,10829150,125000,680,9.1,2010.5,"Low"
"5098","Texarkana",2010,8,9717825,104300,694,9.3,2010.58333333333,"Low"
"5099","Texarkana",2010,10,8367500,125000,677,9,2010.75,"Low"
"5100","Texarkana",2010,11,6929225,102500,670,9,2010.83333333333,"Low"
"5101","Texarkana",2010,12,7787287,88100,684,9.1,2010.91666666667,"Low"
"5102","Texarkana",2011,1,6926150,113300,676,9,2011,"Low"
"5103","Texarkana",2011,4,8382625,107800,699,9.8,2011.25,"Low"
"5104","Texarkana",2011,5,6372930,98800,733,10.7,2011.33333333333,"Low"
"5105","Texarkana",2011,6,10979751,106700,745,10.8,2011.41666666667,"Low"
"5106","Texarkana",2011,7,11983703,106700,745,10.4,2011.5,"Medium"
"5107","Texarkana",2011,8,9905896,106200,706,9.9,2011.58333333333,"Low"
"5108","Texarkana",2011,9,9014512,114200,707,10,2011.66666666667,"Low"
"5109","Texarkana",2011,10,8329606,80000,733,10.1,2011.75,"Low"
"5110","Texarkana",2011,11,9117290,92500,695,9.4,2011.83333333333,"Low"
"5111","Texarkana",2011,12,6822199,93300,642,8.7,2011.91666666667,"Low"
"5112","Texarkana",2012,2,7525140,81400,619,8.2,2012.08333333333,"Low"
"5113","Texarkana",2012,3,8301273,105000,619,8.4,2012.16666666667,"Low"
"5114","Texarkana",2012,5,8542940,103300,683,9,2012.33333333333,"Low"
"5115","Texarkana",2012,6,10809212,108600,703,9.3,2012.41666666667,"Low"
"5116","Texarkana",2012,7,10242370,111700,720,9.7,2012.5,"Low"
"5117","Texarkana",2012,9,6317154,101700,723,10,2012.66666666667,"Low"
"5118","Texarkana",2012,10,11520000,108800,676,9.1,2012.75,"Medium"
"5119","Texarkana",2012,11,8815000,102500,666,9,2012.83333333333,"Low"
"5120","Texarkana",2013,4,9542313,105000,752,10.8,2013.25,"Low"
"5121","Texarkana",2013,5,11895239,138300,724,10.2,2013.33333333333,"Low"
"5122","Texarkana",2013,6,9857074,114000,800,11.4,2013.41666666667,"Low"
"5123","Texarkana",2013,7,12209694,114400,825,11.8,2013.5,"Low"
"5124","Texarkana",2013,8,12209694,114400,825,11.8,2013.58333333333,"Low"
"5125","Texarkana",2013,9,15063364,118000,815,11.1,2013.66666666667,"Medium"
"5126","Texarkana",2013,10,13927429,121700,820,11.4,2013.75,"Low"
"5127","Texarkana",2013,11,10655633,133000,791,11.1,2013.83333333333,"Low"
"5128","Texarkana",2013,12,8769681,1e+05,752,10.5,2013.91666666667,"Low"
"5129","Texarkana",2014,1,8179495,108800,312,4.2,2014,"Low"
"5130","Texarkana",2014,4,10003800,94300,823,10.2,2014.25,"Low"
"5131","Texarkana",2014,5,9490154,93600,832,10.3,2014.33333333333,"Low"
"5132","Texarkana",2014,6,13765168,116700,856,10.4,2014.41666666667,"Medium"
"5133","Texarkana",2014,7,14680941,112700,855,10.2,2014.5,"Medium"
"5134","Texarkana",2014,8,11204934,102500,843,10,2014.58333333333,"Low"
"5135","Texarkana",2014,9,10752370,99000,821,9.8,2014.66666666667,"Low"
"5136","Texarkana",2014,10,10408861,95000,797,9.4,2014.75,"Low"
"5137","Texarkana",2014,11,9713525,113300,782,9.2,2014.83333333333,"Low"
"5138","Texarkana",2014,12,11345387,96700,729,8.5,2014.91666666667,"Low"
"5139","Texarkana",2015,3,11891170,108000,525,6,2015.16666666667,"Low"
"5140","Texarkana",2015,4,11876388,107300,579,6.6,2015.25,"Low"
"5141","Texarkana",2015,5,16125371,118600,663,7.4,2015.33333333333,"Medium"
"5142","Texarkana",2015,6,22132772,131100,701,7.5,2015.41666666667,"Medium"
"5143","Tyler",2000,1,12425000,85800,1438,8.4,2000,"Medium"
"5144","Tyler",2000,2,14470000,86200,1483,8.7,2000.08333333333,"Medium"
"5145","Tyler",2000,3,20860000,87800,1438,8.4,2000.16666666667,"Medium"
"5146","Tyler",2000,5,22775000,95000,1564,9.2,2000.33333333333,"Medium"
"5147","Tyler",2000,6,23470000,94700,1585,9.3,2000.41666666667,"Medium"
"5148","Tyler",2000,8,22855000,99000,1574,9.3,2000.58333333333,"Medium"
"5149","Tyler",2000,9,17355000,97500,1585,9.5,2000.66666666667,"Medium"
"5150","Tyler",2000,10,17030000,86400,1490,9,2000.75,"Medium"
"5151","Tyler",2000,11,18140000,98800,1442,8.5,2000.83333333333,"Medium"
"5152","Tyler",2001,1,12885000,95000,1439,8.7,2001,"Medium"
"5153","Tyler",2001,2,15640000,88600,1472,8.9,2001.08333333333,"Medium"
"5154","Tyler",2001,3,18375000,98900,1505,9.2,2001.16666666667,"Medium"
"5155","Tyler",2001,4,22760000,101200,1529,9.3,2001.25,"Medium"
"5156","Tyler",2001,5,22975000,99500,1615,9.8,2001.33333333333,"Medium"
"5157","Tyler",2001,6,28075000,120400,1582,9.6,2001.41666666667,"Medium"
"5158","Tyler",2001,7,24410000,103500,1599,9.8,2001.5,"Medium"
"5159","Tyler",2001,8,28365000,105700,1539,9.3,2001.58333333333,"Medium"
"5160","Tyler",2001,9,19810000,95000,1535,9.2,2001.66666666667,"Medium"
"5161","Tyler",2001,10,22350000,104800,1453,8.6,2001.75,"Medium"
"5162","Tyler",2001,11,21010000,107500,1390,8.2,2001.83333333333,"Medium"
"5163","Tyler",2001,12,16665000,97700,1278,7.4,2001.91666666667,"Medium"
"5164","Tyler",2002,1,12140000,85000,1386,8,2002,"Medium"
"5165","Tyler",2002,3,21090000,97300,1494,8.5,2002.16666666667,"Medium"
"5166","Tyler",2002,4,19315000,92000,1556,8.9,2002.25,"Medium"
"5167","Tyler",2002,5,28945000,105800,1611,9.1,2002.33333333333,"Medium"
"5168","Tyler",2002,6,28095000,114100,1662,9.3,2002.41666666667,"Medium"
"5169","Tyler",2002,7,21670000,103500,1666,9.4,2002.5,"Medium"
"5170","Tyler",2002,8,28795000,1e+05,1622,9.1,2002.58333333333,"Medium"
"5171","Tyler",2002,11,17780000,112600,1516,8.8,2002.83333333333,"Medium"
"5172","Tyler",2002,12,20205000,111000,1370,7.9,2002.91666666667,"Medium"
"5173","Tyler",2003,2,17045000,108100,1616,9.5,2003.08333333333,"Medium"
"5174","Tyler",2003,3,22140000,114600,1717,10.1,2003.16666666667,"Medium"
"5175","Tyler",2003,4,24190000,111700,1737,10.1,2003.25,"Medium"
"5176","Tyler",2003,5,26595000,109700,1778,10.5,2003.33333333333,"Medium"
"5177","Tyler",2003,6,25760000,117100,1779,10.6,2003.41666666667,"Medium"
"5178","Tyler",2003,7,29440000,115400,1379,8.1,2003.5,"Medium"
"5179","Tyler",2003,9,24660000,112900,1311,7.7,2003.66666666667,"Medium"
"5180","Tyler",2003,10,21760000,107200,1319,7.6,2003.75,"Medium"
"5181","Tyler",2003,11,21075000,117000,1314,7.6,2003.83333333333,"Medium"
"5182","Tyler",2003,12,26855000,105000,1944,10.8,2003.91666666667,"Medium"
"5183","Tyler",2004,1,15825000,120500,1357,7.6,2004,"Medium"
"5184","Tyler",2004,2,23050000,102100,1887,10.3,2004.08333333333,"Medium"
"5185","Tyler",2004,3,32740000,116100,2047,10.8,2004.16666666667,"Medium"
"5186","Tyler",2004,4,35100000,117700,2037,10.5,2004.25,"Medium"
"5187","Tyler",2004,5,42360000,122800,2054,10.2,2004.33333333333,"Medium"
"5188","Tyler",2004,6,49580000,125900,2096,9.8,2004.41666666667,"Medium"
"5189","Tyler",2004,7,37870000,114400,2089,9.6,2004.5,"Medium"
"5190","Tyler",2004,9,40265000,124300,2073,8.9,2004.66666666667,"Medium"
"5191","Tyler",2004,10,34515000,115800,2040,8.6,2004.75,"Medium"
"5192","Tyler",2004,11,32350000,128700,2034,8.4,2004.83333333333,"Medium"
"5193","Tyler",2004,12,34690000,124600,1944,7.9,2004.91666666667,"Medium"
"5194","Tyler",2005,1,23210000,112600,1982,7.9,2005,"Medium"
"5195","Tyler",2005,2,28115000,114800,2066,8.2,2005.08333333333,"Medium"
"5196","Tyler",2005,3,41760000,121800,2132,8.3,2005.16666666667,"Medium"
"5197","Tyler",2005,5,50545000,130300,2164,8.3,2005.33333333333,"Medium"
"5198","Tyler",2005,6,52620000,134600,2148,8.3,2005.41666666667,"Medium"
"5199","Tyler",2005,7,55265000,128500,2157,8.1,2005.5,"Medium"
"5200","Tyler",2005,8,55670000,122000,2138,7.8,2005.58333333333,"Medium"
"5201","Tyler",2005,9,38670000,123400,2067,7.6,2005.66666666667,"Medium"
"5202","Tyler",2005,10,42680000,123100,2099,7.6,2005.75,"Medium"
"5203","Tyler",2005,11,34305000,120800,2051,7.4,2005.83333333333,"Medium"
"5204","Tyler",2005,12,34465000,121300,1951,7,2005.91666666667,"Medium"
"5205","Tyler",2006,1,24350000,120300,2084,7.5,2006,"Medium"
"5206","Tyler",2006,2,34245000,120000,2093,7.4,2006.08333333333,"Medium"
"5207","Tyler",2006,3,47280000,128100,2205,7.7,2006.16666666667,"Medium"
"5208","Tyler",2006,4,46115000,134900,2273,7.9,2006.25,"Medium"
"5209","Tyler",2006,5,62700000,136000,2381,8.2,2006.33333333333,"Medium"
"5210","Tyler",2006,6,63135000,134200,2489,8.4,2006.41666666667,"Medium"
"5211","Tyler",2006,7,58425000,139100,2469,8.3,2006.5,"Medium"
"5212","Tyler",2006,8,60285000,133700,2433,8.2,2006.58333333333,"Medium"
"5213","Tyler",2006,9,45925000,132100,2483,8.3,2006.66666666667,"Medium"
"5214","Tyler",2006,10,39615000,127100,2457,8.2,2006.75,"Medium"
"5215","Tyler",2006,12,41825000,127600,2295,7.6,2006.91666666667,"Medium"
"5216","Tyler",2007,1,33950000,136300,2348,7.7,2007,"Medium"
"5217","Tyler",2007,2,36850000,130000,2448,8.1,2007.08333333333,"Medium"
"5218","Tyler",2007,3,45345000,128500,2649,8.8,2007.16666666667,"Medium"
"5219","Tyler",2007,4,51850000,132200,2723,8.9,2007.25,"Medium"
"5220","Tyler",2007,5,61645000,137700,2862,9.3,2007.33333333333,"Medium"
"5221","Tyler",2007,6,59405000,142500,2926,9.7,2007.41666666667,"Medium"
"5222","Tyler",2007,7,58290000,138400,2969,9.8,2007.5,"Medium"
"5223","Tyler",2007,9,48870000,139000,2901,9.6,2007.66666666667,"Medium"
"5224","Tyler",2007,10,40130000,126600,2866,9.5,2007.75,"Medium"
"5225","Tyler",2007,11,41310000,134800,2684,8.9,2007.83333333333,"Medium"
"5226","Tyler",2007,12,34040000,126700,2737,9.1,2007.91666666667,"Medium"
"5227","Tyler",2008,1,25530000,126200,2777,9.4,2008,"Medium"
"5228","Tyler",2008,2,30965000,130700,2703,9.2,2008.08333333333,"Medium"
"5229","Tyler",2008,4,49515000,135500,2849,9.8,2008.25,"Medium"
"5230","Tyler",2008,5,56310000,135900,2955,10.3,2008.33333333333,"Medium"
"5231","Tyler",2008,6,52115000,145400,3003,10.6,2008.41666666667,"Medium"
"5232","Tyler",2008,8,57415000,135000,2975,10.8,2008.58333333333,"Medium"
"5233","Tyler",2008,9,39520000,129200,2927,10.6,2008.66666666667,"Medium"
"5234","Tyler",2008,10,34075000,139000,2897,10.7,2008.75,"Medium"
"5235","Tyler",2008,11,25505000,122700,2815,10.8,2008.83333333333,"Medium"
"5236","Tyler",2008,12,30440000,133800,2610,10.2,2008.91666666667,"Medium"
"5237","Tyler",2009,1,20910000,115600,2624,10.3,2009,"Medium"
"5238","Tyler",2009,2,27700000,136000,2681,10.6,2009.08333333333,"Medium"
"5239","Tyler",2009,3,33760000,126800,2732,11,2009.16666666667,"Medium"
"5240","Tyler",2009,4,3.3e+07,132600,2842,11.7,2009.25,"Medium"
"5241","Tyler",2009,5,33305000,132700,2890,12.5,2009.33333333333,"Medium"
"5242","Tyler",2009,8,42645000,129800,2921,12.8,2009.58333333333,"Medium"
"5243","Tyler",2009,9,43515000,142000,2858,12.5,2009.66666666667,"Medium"
